5, 5480, 7, 40, 1573, 1486
5, 5500, 0, 183, 1582, 1492
5, 5520, 64, 65, 1590, 1500
5, 5540, 0, 90, 1600, 1508
5, 5560, 39, 0, 1609, 1517
5, 5580, 38, 0, 1618, 1527
5, 5600, 0, 8, 1626, 1535
5, 5620, 127, 7, 1634, 1544
5, 5640, 150, 33, 1642, 1551
5, 5660, 3, 36, 1650, 1559
5, 5680, 0, 124, 1659, 1565
5, 5700, 80, 3, 1668, 1574
5, 5720, 60, 52, 1676, 1583
5, 5740, 0, 112, 1685, 1591
5, 5760, 0, 0, 1694, 1599
5, 5780, 170, 44, 1702, 1608
5, 5800, 74, 20, 1710, 1617
5, 5820, 8, 0, 1719, 1625
5, 5840, 0, 31, 1728, 1633
5, 5860, 56, 37, 1737, 1641
5, 5880, 0, 125, 1748, 1648
5, 5900, 11, 59, 1757, 1656
5, 5920, 52, 0, 1765, 1665
5, 5940, 124, 11, 1773, 1674
5, 5960, 42, 0, 1782, 1682
5, 5980, 72, 56, 1790, 1690
5, 6000, 0, 0, 1800, 1699
5, 6020, 21, 16, 1808, 1707
5, 6040, 58, 24, 1817, 1716
5, 6060, 35, 26, 1826, 1723
5, 6080, 0, 114, 1834, 1730
5, 6100, 0, 133, 1843, 1737
5, 6120, 0, 7, 1851, 1745
5, 6140, 59, 56, 1859, 1754
5, 6160, 11, 61, 1867, 1762
5, 6180, 77, 0, 1875, 1770
5, 6200, 89, 151, 1884, 1778
5, 6220, 0, 0, 1893, 1787
5, 6240, 74, 108, 1902, 1795
5, 6260, 56, 117, 1911, 1803
5, 6280, 50, 65, 1920, 1811
5, 6300, 46, 33, 1929, 1820
5, 6320, 0, 27, 1937, 1829
5, 6340, 39, 16, 1947, 1837
5, 6360, 38, 37, 1954, 1845
5, 6380, 0, 40, 1965, 1853
5, 6400, 21, 0, 1973, 1861
5, 6420, 57, 27, 1981, 1870
5, 6440, 1, 34, 1991, 1878
5, 6460, 47, 36, 2000, 1886
5, 6480, 25, 38, 2008, 1895
5, 6500, 59, 15, 2015, 1903
5, 6520, 68, 34, 2024, 1911
5, 6540, 77, 37, 2032, 1919
5, 6560, 0, 39, 2042, 1927
5, 6580, 29, 96, 2051, 1935
5, 6600, 0, 16, 2060, 1944
5, 6620, 54, 1, 2068, 1952
5, 6640, 34, 21, 2077, 1960
5, 6660, 62, 110, 2085, 1968
5, 6680, 39, 44, 2094, 1975
5, 6700, 33, 42, 2103, 1983
5, 6720, 28, 0, 2112, 1993
5, 6740, 57, 29, 2120, 2001
5, 6760, 0, 151, 2129, 2007
5, 6780, 58, 0, 2137, 2014
5, 6800, 166, 109, 2144, 2022
5, 6820, 65, 0, 2153, 2031
5, 6840, 0, 0, 2161, 2040
5, 6860, 0, 45, 2171, 2049
5, 6880, 47, 22, 2180, 2057
5, 6900, 46, 41, 2188, 2066
5, 6920, 75, 99, 2197, 2074
5, 6940, 0, 19, 2206, 2083
5, 6960, 59, 3, 2214, 2091
5, 6980, 0, 20, 2223, 2100
5, 7000, 0, 0, 2232, 2107
5, 7020, 147, 0, 2239, 2115
5, 7040, 0, 1, 2249, 2123
5, 7060, 39, 29, 2257, 2131
5, 7080, 0, 0, 2267, 2140
5, 7100, 12, 0, 2274, 2148
5, 7120, 105, 60, 2282, 2155
5, 7140, 118, 67, 2289, 2162
5, 7160, 30, 0, 2296, 2170
5, 7180, 50, 51, 2304, 2177
5, 7200, 116, 0, 2311, 2184
5, 7220, 28, 64, 2318, 2191
5, 7240, 44, 0, 2326, 2199
5, 7260, 106, 24, 2333, 2206
5, 7280, 13, 0, 2340, 2213
5, 7300, 120, 0, 2347, 2219
5, 7320, 6, 32, 2355, 2226
5, 7340, 0, 12, 2362, 2232
5, 7360, 0, 31, 2369, 2238
5, 7380, 52, 0, 2376, 2244
5, 7400, 0, 0, 2384, 2250
5, 7420, 0, 0, 2393, 2257
5, 7440, 0, 0, 2399, 2264
5, 7460, 10, 0, 2405, 2271
5, 7480, 46, 0, 2410, 2277
5, 7500, 23, 52, 2416, 2283
5, 7520, 118, 0, 2421, 2288
5, 7540, 101, 28, 2426, 2294
5, 7560, 129, 0, 2432, 2297
5, 7580, 7, 45, 2438, 2302
5, 7600, 44, 0, 2443, 2309
5, 7620, 110, 0, 2449, 2315
5, 7640, 21, 0, 2454, 2320
5, 7660, 36, 0, 2459, 2325
5, 7680, 97, 0, 2464, 2330
5, 7700, 0, 40, 2472, 2334
5, 7720, 0, 0, 2479, 2340
5, 7740, 0, 0, 2485, 2345
5, 7760, 0, 0, 2490, 2350
5, 7780, 0, 0, 2495, 2355
5, 7800, 0, 0, 2500, 2359
5, 7820, 12, 68, 2504, 2363
5, 7840, 14, 0, 2508, 2368
5, 7860, 14, 0, 2511, 2372
5, 7880, 12, 0, 2515, 2376
5, 7900, 45, 47, 2518, 2379
5, 7920, 22, 0, 2522, 2384
5, 7940, 15, 0, 2526, 2387
5, 7960, 102, 36, 2530, 2390
5, 7980, 17, 43, 2533, 2393
5, 8000, 2, 0, 2537, 2397
5, 8020, 85, 27, 2541, 2400
5, 8040, 0, 29, 2545, 2403
5, 8060, 0, 0, 2550, 2407
5, 8080, 0, 0, 2553, 2410
5, 8100, 0, 32, 2557, 2412
5, 8120, 0, 12, 2560, 2415
5, 8140, 36, 3, 2562, 2418
5, 8160, 13, 0, 2565, 2420
5, 8180, 3, 14, 2567, 2422
5, 8200, 26, 16, 2570, 2424
5, 8220, 28, 16, 2572, 2426
5, 8240, 0, 16, 2575, 2429
5, 8260, 0, 13, 2577, 2431
5, 8280, 0, 0, 2581, 2433
5, 8300, 0, 76, 2584, 2435
5, 8320, 0, 0, 2587, 2438
5, 8340, 0, 0, 2589, 2441
5, 8360, 0, 0, 2591, 2443
5, 8380, 0, 0, 2592, 2445
5, 8400, 9, 0, 2593, 2447
5, 8420, 0, 0, 2594, 2448
5, 8440, 0, 0, 2595, 2449
5, 8460, 0, 0, 2596, 2450
5, 8480, 16, 6, 2596, 2450
5, 8500, 21, 7, 2596, 2451
5, 8520, 0, 0, 2597, 2451
5, 8540, 7, 0, 2597, 2451
5, 8560, 8, 0, 2597, 2451
5, 8580, 8, 0, 2597, 2451
5, 8600, 8, 0, 2597, 2451
5, 8620, 0, 0, 2597, 2451
5, 8640, 0, 0, 2597, 2451
5, 8660, 0, 0, 2597, 2451
5, 8680, 0, 0, 2597, 2451
5, 8700, 0, 0, 2597, 2451
5, 8720, 0, 0, 2597, 2451
5, 8740, 0, 0, 2597, 2451
5, 8760, 0, 0, 2597, 2451
5, 8780, 0, 0, 2597, 2451
