cmd,time,pwmL,pwmR,encL,encR
5,32464,-73,-73,1232,1156
5,32474,-70,-70,1227,1152
5,32484,-70,-70,1222,1147
5,32494,-66,-66,1216,1141
5,32504,-66,-66,1211,1136
5,32514,-62,-62,1206,1131
5,32524,-62,-62,1201,1126
5,32534,-62,-62,1196,1121
5,32544,-59,-59,1191,1115
5,32555,-59,-59,1185,1110
5,32565,-55,-55,1180,1105
5,32575,-55,-55,1175,1100
5,32585,-50,-50,1170,1095
5,32595,-50,-50,1165,1089
5,32605,-46,-46,1160,1085
5,32615,-46,-46,1155,1080
5,32625,-42,-42,1150,1075
5,32635,-37,-37,1145,1070
5,32645,-37,-37,1140,1065
5,32655,-33,-33,1135,1061
5,32665,-33,-33,1130,1056
5,32675,-28,-28,1125,1051
5,32685,-28,-28,1121,1047
5,32695,-23,-23,1117,1043
5,32705,-23,-23,1112,1038
5,32715,-19,-19,1108,1034
5,32726,-19,-19,1104,1030
5,32736,-14,-14,1100,1026
5,32746,-14,-14,1096,1022
5,32756,-9,-9,1092,1018
5,32766,-9,-9,1089,1014
5,32776,-4,-4,1086,1011
5,32786,-4,-4,1082,1007
5,32796,0,0,1079,1004
5,32806,0,0,1076,1001
5,32816,5,5,1073,998
5,32826,5,5,1071,995
5,32836,10,10,1068,992
5,32846,10,10,1065,989
5,32856,15,15,1064,987
5,32866,15,15,1062,985
5,32876,20,20,1060,984
5,32886,20,20,1059,982
5,32896,25,25,1058,982
5,32906,25,25,1057,981
5,32916,30,30,1057,981
5,32926,30,30,1057,981
5,32936,34,34,1057,982
5,32946,34,34,1057,982
5,32956,39,39,1058,983
5,32966,39,39,1058,983
5,32976,44,44,1059,984
5,32986,44,44,1059,985
5,32996,48,48,1061,986
5,33006,48,48,1062,988
5,33016,52,52,1063,990
5,33026,52,52,1065,991
5,33036,57,57,1067,994
5,33046,57,57,1069,996
5,33056,61,61,1071,999
5,33067,61,61,1073,1001
5,33077,65,65,1076,1004
5,33087,65,65,1078,1008
5,33097,69,69,1081,1011
5,33107,69,69,1085,1015
5,33117,72,72,1088,1018
5,33127,72,72,1091,1022
5,33137,76,76,1095,1026
5,33147,76,76,1099,1031
5,33157,79,79,1103,1035
5,33167,79,79,1107,1039
5,33177,82,82,1113,1044
5,33187,82,82,1117,1049
5,33197,85,85,1121,1053
5,33207,85,85,1126,1058
5,33217,87,87,1131,1063
5,33227,87,87,1136,1068
5,33238,90,90,1141,1074
5,33248,90,90,1146,1079
5,33258,92,92,1151,1084
5,33268,92,92,1156,1089
5,33278,94,94,1162,1095
5,33288,94,94,1166,1099
5,33298,95,95,1172,1105
5,33308,95,95,1177,1110
5,33318,97,97,1183,1116
5,33328,97,97,1188,1121
5,33338,98,98,1193,1127
5,33348,98,98,1199,1132
5,33358,99,99,1203,1137
5,33368,99,99,1208,1142
5,33378,99,99,1214,1148
5,33388,99,99,1220,1153
5,33398,99,99,1226,1159
5,33408,99,99,1231,1164
5,33418,99,99,1237,1170
5,33428,99,99,1243,1176
5,33438,99,99,1248,1181
5,33448,99,99,1254,1187
5,33458,99,99,1259,1192
5,33468,99,99,1265,1198
5,33478,98,98,1271,1204
5,33488,98,98,1276,1210
5,33498,97,97,1280,1215
5,33508,97,97,1286,1221
5,33518,95,95,1292,1227
5,33528,95,95,1297,1232
5,33538,93,93,1302,1238
5,33548,93,93,1308,1244
5,33558,92,92,1314,1248
5,33568,92,92,1319,1254
5,33579,89,89,1325,1260
5,33589,89,89,1331,1266
5,33599,87,87,1336,1271
5,33609,87,87,1342,1277
5,33619,84,84,1347,1283
5,33629,84,84,1352,1288
5,33639,81,81,1359,1293
5,33649,81,81,1365,1298
5,33659,78,78,1370,1304
5,33669,78,78,1375,1309
5,33679,74,74,1381,1315
5,33689,74,74,1386,1320
5,33699,70,70,1392,1326
5,33709,70,70,1396,1331
5,33719,66,66,1402,1336
5,33729,66,66,1407,1342
5,33739,62,62,1413,1347
5,33750,62,62,1417,1353
5,33760,58,58,1422,1358
5,33770,58,58,1428,1363
5,33780,53,53,1433,1369
5,33790,53,53,1438,1374
5,33800,49,49,1443,1379
5,33810,49,49,1448,1384
5,33820,44,44,1454,1389
5,33830,44,44,1459,1395
5,33840,39,39,1463,1399
5,33850,39,39,1468,1404
5,33860,34,34,1473,1409
5,33870,34,34,1478,1414
5,33880,28,28,1482,1419
5,33890,28,28,1487,1423
5,33900,23,23,1491,1428
5,33910,23,23,1495,1433
5,33920,17,17,1499,1437
5,33930,17,17,1503,1441
5,33940,12,12,1507,1446
5,33950,12,12,1511,1450
5,33960,6,6,1515,1454
5,33970,6,6,1519,1458
5,33980,1,1,1522,1462
5,33990,1,1,1526,1465
5,34000,-4,-4,1529,1469
5,34010,-10,-10,1532,1472
5,34020,-10,-10,1535,1476
5,34030,-15,-15,1537,1479
5,34040,-15,-15,1540,1481
5,34050,-21,-21,1542,1483
5,34060,-21,-21,1544,1484
5,34070,-21,-21,1545,1486
5,34080,-26,-26,1546,1487
5,34091,-26,-26,1547,1487
5,34101,-32,-32,1548,1488
5,34111,-32,-32,1548,1488
5,34121,-37,-37,1548,1488
5,34131,-37,-37,1548,1487
5,34141,-42,-42,1547,1487
5,34151,-42,-42,1547,1486
5,34161,-47,-47,1546,1485
5,34171,-47,-47,1545,1484
5,34181,-52,-52,1544,1483
5,34191,-57,-57,1543,1482
5,34201,-57,-57,1541,1480
5,34211,-62,-62,1539,1479
5,34221,-62,-62,1538,1477
5,34231,-66,-66,1536,1475
5,34241,-66,-66,1533,1473
5,34251,-70,-70,1531,1470
5,34262,-70,-70,1528,1467
5,34272,-74,-74,1525,1464
5,34282,-74,-74,1521,1460
5,34292,-78,-78,1518,1459
5,34302,-78,-78,1514,1457
5,34312,-82,-82,1510,1453
5,34322,-82,-82,1506,1449
5,34332,-82,-82,1502,1445
5,34342,-85,-85,1497,1440
5,34352,-88,-88,1493,1436
5,34362,-88,-88,1489,1431
5,34372,-90,-90,1485,1427
5,34382,-90,-90,1480,1422
5,34392,-93,-93,1475,1418
5,34402,-93,-93,1470,1413
5,34412,-95,-95,1466,1407
5,34422,-95,-95,1460,1402
5,34432,-96,-96,1456,1397
5,34442,-96,-96,1450,1392
5,34452,-98,-98,1445,1387
5,34462,-98,-98,1440,1381
5,34472,-99,-99,1434,1376
5,34482,-99,-99,1429,1371
5,34492,-99,-99,1424,1366
5,34502,-99,-99,1418,1358
5,34512,-99,-99,1412,1353
5,34522,-99,-99,1407,1348
5,34532,-99,-99,1401,1342
5,34542,-99,-99,1395,1337
5,34552,-99,-99,1389,1331
5,34562,-99,-99,1384,1326
5,34572,-98,-98,1378,1321
5,34582,-98,-98,1373,1315
5,34592,-97,-97,1367,1310
5,34603,-97,-97,1361,1304
5,34613,-96,-96,1355,1298
5,34623,-96,-96,1349,1293
5,34633,-94,-94,1343,1287
5,34643,-94,-94,1338,1281
5,34653,-92,-92,1332,1276
5,34663,-92,-92,1326,1271
5,34673,-89,-89,1321,1265
5,34683,-89,-89,1315,1259
5,34693,-86,-86,1310,1254
5,34703,-86,-86,1304,1249
5,34713,-83,-83,1299,1244
5,34723,-83,-83,1293,1238
5,34733,-80,-80,1288,1233
5,34743,-80,-80,1283,1228
5,34753,-76,-76,1277,1222
5,34763,-76,-76,1272,1217
5,34774,-72,-72,1266,1211
5,34784,-72,-72,1261,1206
5,34794,-68,-68,1255,1200
5,34804,-68,-68,1250,1195
5,34814,-63,-63,1245,1190
5,34824,-63,-63,1240,1185
5,34834,-58,-58,1234,1179
5,34844,-58,-58,1228,1175
5,34854,-53,-53,1223,1170
5,34864,-53,-53,1218,1164
5,34874,-48,-48,1213,1159
5,34884,-48,-48,1208,1154
5,34894,-43,-43,1203,1150
5,34904,-43,-43,1198,1148
5,34914,-37,-37,1193,1143
5,34924,-37,-37,1189,1139
5,34934,-31,-31,1184,1134
5,34944,-31,-31,1180,1130
5,34954,-25,-25,1175,1125
5,34964,-25,-25,1171,1120
5,34974,-19,-19,1166,1116
5,34984,-19,-19,1162,1111
5,34994,-13,-13,1158,1108
5,35004,-13,-13,1154,1103
5,35014,-7,-7,1150,1099
5,35024,-7,-7,1146,1095
5,35034,-1,-1,1142,1092
5,35044,-1,-1,1139,1088
5,35054,4,4,1135,1084
5,35064,4,4,1132,1081
5,35074,11,11,1129,1078
5,35084,11,11,1125,1075
5,35094,17,17,1123,1072
5,35104,17,17,1120,1069
5,35115,23,23,1118,1067
5,35125,23,23,1116,1066
5,35135,29,29,1114,1065
5,35145,29,29,1113,1064
5,35155,35,35,1113,1064
5,35165,35,35,1113,1064
5,35175,41,41,1113,1065
5,35185,41,41,1114,1065
5,35195,46,46,1114,1066
5,35205,46,46,1115,1067
5,35215,52,52,1116,1068
5,35225,52,52,1117,1069
5,35235,57,57,1118,1070
5,35245,57,57,1119,1072
5,35255,62,62,1121,1074
5,35265,62,62,1122,1076
5,35275,67,67,1124,1078
5,35286,67,67,1126,1081
5,35296,72,72,1129,1083
5,35306,72,72,1132,1086
5,35316,76,76,1135,1089
5,35326,76,76,1138,1093
5,35336,80,80,1141,1096
5,35346,80,80,1145,1100
5,35356,84,84,1149,1104
5,35366,84,84,1153,1109
5,35376,87,87,1157,1113
5,35386,87,87,1162,1118
5,35396,90,90,1167,1123
5,35406,90,90,1171,1128
5,35416,92,92,1176,1133
5,35426,92,92,1181,1138
5,35436,95,95,1186,1143
5,35446,95,95,1192,1149
5,35456,96,96,1196,1154
5,35466,96,96,1202,1159
5,35476,98,98,1207,1165
5,35486,98,98,1213,1170
5,35496,99,99,1218,1176
5,35506,99,99,1224,1181
5,35516,99,99,1229,1186
5,35526,99,99,1235,1192
5,35536,100,100,1240,1198
5,35546,99,99,1246,1203
5,35556,99,99,1251,1208
5,35566,99,99,1257,1214
5,35576,99,99,1262,1220
5,35586,99,99,1267,1225
5,35596,97,97,1273,1231
5,35606,97,97,1279,1236
5,35616,96,96,1284,1242
5,35627,96,96,1290,1248
5,35637,94,94,1296,1254
5,35647,94,94,1300,1259
5,35657,92,92,1306,1265
5,35667,92,92,1312,1271
5,35677,89,89,1317,1276
5,35687,89,89,1322,1282
5,35697,86,86,1329,1287
5,35707,86,86,1335,1293
5,35717,82,82,1340,1299
5,35727,78,78,1345,1304
5,35737,78,78,1351,1310
5,35747,74,74,1356,1315
5,35757,74,74,1361,1320
5,35767,74,74,1367,1326
5,35777,69,69,1373,1331
5,35787,69,69,1378,1337
5,35798,65,65,1383,1342
5,35808,65,65,1389,1348
5,35818,59,59,1394,1353
5,35828,59,59,1400,1359
5,35838,54,54,1406,1364
5,35848,54,54,1411,1369
5,35858,48,48,1416,1374
5,35868,48,48,1421,1379
5,35878,42,42,1427,1385
5,35888,36,36,1431,1389
5,35898,36,36,1436,1395
5,35908,30,30,1441,1400
5,35918,30,30,1446,1405
5,35928,23,23,1450,1409
5,35938,23,23,1455,1414
5,35948,17,17,1460,1418
5,35958,17,17,1464,1423
5,35968,10,10,1468,1427
5,35978,10,10,1472,1432
5,35988,3,3,1477,1436
5,35998,3,3,1481,1440
5,36008,-2,-2,1484,1444
5,36018,-2,-2,1488,1447
5,36028,-2,-2,1491,1451
5,36038,-9,-9,1494,1454
5,36048,-9,-9,1498,1458
5,36058,-16,-16,1500,1461
5,36068,-23,-23,1503,1463
5,36078,-23,-23,1505,1466
5,36088,-29,-29,1507,1467
5,36098,-29,-29,1508,1469
5,36108,-36,-36,1509,1469
5,36118,-36,-36,1509,1470
5,36128,-42,-42,1509,1470
5,36139,-42,-42,1509,1470
5,36149,-48,-48,1508,1469
5,36159,-48,-48,1508,1468
5,36169,-54,-54,1508,1467
5,36179,-54,-54,1507,1466
5,36189,-59,-59,1507,1465
5,36199,-59,-59,1506,1463
5,36209,-65,-65,1504,1461
5,36219,-65,-65,1503,1459
5,36229,-70,-70,1501,1457
5,36239,-70,-70,1499,1454
5,36249,-75,-75,1497,1452
5,36259,-75,-75,1494,1449
5,36269,-79,-79,1491,1446
5,36279,-79,-79,1488,1443
5,36289,-83,-83,1484,1439
5,36299,-83,-83,1481,1435
5,36310,-87,-87,1477,1434
5,36320,-87,-87,1473,1429
5,36330,-90,-90,1468,1426
5,36340,-90,-90,1464,1421
5,36350,-93,-93,1459,1417
5,36360,-93,-93,1454,1412
5,36370,-95,-95,1450,1407
5,36380,-95,-95,1444,1402
5,36390,-97,-97,1439,1397
5,36400,-97,-97,1435,1391
5,36410,-98,-98,1430,1385
5,36420,-98,-98,1424,1379
5,36430,-99,-99,1419,1373
5,36440,-99,-99,1414,1369
5,36450,-99,-99,1408,1363
5,36460,-99,-99,1402,1356
5,36470,-99,-99,1396,1351
5,36480,-99,-99,1391,1346
5,36490,-99,-99,1386,1340
5,36500,-99,-99,1380,1335
5,36510,-98,-98,1374,1329
5,36520,-98,-98,1368,1324
5,36530,-96,-96,1363,1319
5,36540,-96,-96,1357,1313
5,36550,-94,-94,1352,1308
5,36560,-94,-94,1346,1302
5,36570,-92,-92,1341,1297
5,36580,-92,-92,1336,1291
5,36590,-89,-89,1330,1286
5,36600,-89,-89,1325,1280
5,36610,-85,-85,1320,1275
5,36620,-85,-85,1314,1270
5,36630,-81,-81,1308,1264
5,36640,-81,-81,1303,1259
5,36651,-77,-77,1297,1253
5,36661,-77,-77,1292,1248
5,36671,-72,-72,1286,1242
5,36681,-72,-72,1281,1236
5,36691,-67,-67,1275,1231
5,36701,-67,-67,1270,1226
5,36711,-62,-62,1265,1220
5,36721,-62,-62,1259,1215
5,36731,-56,-56,1254,1210
5,36741,-56,-56,1249,1205
5,36751,-50,-50,1244,1200
5,36761,-50,-50,1239,1194
5,36771,-44,-44,1233,1188
5,36781,-44,-44,1229,1184
5,36791,-37,-37,1224,1179
5,36801,-37,-37,1219,1174
5,36811,-30,-30,1214,1169
5,36822,-30,-30,1210,1164
5,36832,-23,-23,1205,1159
5,36842,-23,-23,1200,1154
5,36852,-16,-16,1196,1150
5,36862,-16,-16,1191,1145
5,36872,-9,-9,1187,1141
5,36882,-9,-9,1183,1137
5,36892,-2,-2,1179,1133
5,36902,-2,-2,1175,1129
5,36912,4,4,1172,1126
5,36922,4,4,1168,1122
5,36932,12,12,1165,1119
5,36942,12,12,1162,1115
5,36952,19,19,1159,1113
5,36962,19,19,1156,1110
5,36972,26,26,1154,1108
5,36982,26,26,1152,1107
5,36992,33,33,1151,1106
5,37002,33,33,1150,1105
5,37012,40,40,1150,1105
5,37022,40,40,1150,1105
5,37032,46,46,1151,1105
5,37042,46,46,1151,1106
5,37052,53,53,1152,1107
5,37062,53,53,1153,1108
5,37072,59,59,1154,1109
5,37082,59,59,1155,1111
5,37092,65,65,1156,1112
5,37102,65,65,1158,1114
5,37112,70,70,1159,1116
5,37122,70,70,1161,1118
5,37132,75,75,1164,1121
5,37142,75,75,1167,1124
5,37152,80,80,1170,1127
5,37163,80,80,1173,1130
5,37173,84,84,1176,1133
5,37183,84,84,1180,1137
5,37193,88,88,1184,1141
5,37203,88,88,1188,1145
5,37213,91,91,1192,1149
5,37223,91,91,1196,1154
5,37233,94,94,1202,1158
5,37243,94,94,1207,1162
5,37253,96,96,1211,1167
5,37263,98,98,1217,1172
5,37273,98,98,1223,1178
5,37283,99,99,1228,1183
5,37293,99,99,1233,1189
5,37303,99,99,1239,1194
5,37313,99,99,1245,1200
5,37323,99,99,1250,1206
5,37334,99,99,1256,1212
5,37344,99,99,1262,1218
5,37354,99,99,1268,1223
5,37364,99,99,1274,1229
5,37374,98,98,1279,1235
5,37384,98,98,1285,1241
5,37394,96,96,1290,1246
5,37404,96,96,1296,1252
5,37414,94,94,1301,1258
5,37424,91,91,1306,1263
5,37434,91,91,1312,1269
5,37444,88,88,1317,1274
5,37454,88,88,1323,1280
5,37464,84,84,1329,1285
5,37474,84,84,1334,1291
5,37484,80,80,1340,1296
5,37494,80,80,1345,1302
5,37504,75,75,1350,1307
5,37514,75,75,1355,1313
5,37524,75,75,1362,1318
5,37534,70,70,1367,1324
5,37544,70,70,1373,1329
5,37554,65,65,1378,1334
5,37564,65,65,1383,1340
5,37574,59,59,1389,1346
5,37584,52,52,1393,1350
5,37594,52,52,1398,1355
5,37604,46,46,1403,1361
5,37614,46,46,1408,1366
5,37624,39,39,1414,1371
5,37634,39,39,1418,1376
5,37644,31,31,1424,1381
5,37654,31,31,1429,1387
5,37664,24,24,1434,1392
5,37675,24,24,1439,1397
5,37685,16,16,1443,1401
5,37695,16,16,1448,1406
5,37705,9,9,1452,1411
5,37715,9,9,1457,1415
5,37725,1,1,1461,1419
5,37735,1,1,1465,1423
5,37745,-6,-6,1469,1427
5,37755,-6,-6,1473,1431
5,37765,-13,-13,1476,1434
5,37775,-13,-13,1479,1438
5,37785,-21,-21,1482,1440
5,37795,-21,-21,1485,1442
5,37805,-28,-28,1487,1444
5,37815,-28,-28,1489,1445
5,37825,-36,-36,1490,1446
5,37835,-36,-36,1491,1447
5,37846,-43,-43,1491,1447
5,37856,-43,-43,1491,1446
5,37866,-50,-50,1491,1446
5,37876,-50,-50,1490,1445
5,37886,-56,-56,1489,1443
5,37896,-56,-56,1488,1442
5,37906,-63,-63,1487,1440
5,37916,-63,-63,1485,1438
5,37926,-69,-69,1483,1436
5,37936,-69,-69,1481,1433
5,37946,-74,-74,1479,1431
5,37956,-74,-74,1476,1428
5,37966,-79,-79,1474,1425
5,37976,-79,-79,1471,1422
5,37986,-84,-84,1468,1419
5,37996,-84,-84,1465,1415
5,38006,-88,-88,1461,1412
5,38016,-88,-88,1458,1408
5,38026,-91,-91,1455,1404
5,38036,-91,-91,1451,1400
5,38046,-94,-94,1447,1395
5,38056,-94,-94,1442,1391
5,38066,-96,-96,1438,1387
5,38076,-96,-96,1433,1382
5,38086,-98,-98,1428,1378
5,38096,-98,-98,1423,1373
5,38106,-99,-99,1418,1368
5,38116,-99,-99,1413,1362
5,38126,-99,-99,1407,1357
5,38136,-99,-99,1401,1351
5,38146,-99,-99,1396,1346
5,38156,-99,-99,1390,1341
5,38166,-99,-99,1384,1335
5,38176,-99,-99,1378,1329
5,38187,-97,-97,1372,1323
5,38197,-97,-97,1366,1318
5,38207,-95,-95,1360,1312
5,38217,-95,-95,1354,1306
5,38227,-92,-92,1348,1300
5,38237,-92,-92,1343,1295
5,38247,-89,-89,1337,1290
5,38257,-89,-89,1331,1284
5,38267,-85,-85,1326,1279
5,38277,-85,-85,1321,1274
5,38287,-81,-81,1315,1268
5,38297,-81,-81,1310,1264
5,38307,-76,-76,1304,1258
5,38317,-76,-76,1299,1254
5,38327,-70,-70,1294,1248
5,38337,-70,-70,1289,1243
5,38347,-64,-64,1283,1238
5,38358,-64,-64,1278,1233
5,38368,-58,-58,1273,1227
5,38378,-58,-58,1267,1222
5,38388,-51,-51,1262,1217
5,38398,-51,-51,1257,1211
5,38408,-44,-44,1253,1207
5,38418,-44,-44,1248,1201
5,38428,-37,-37,1243,1196
5,38438,-37,-37,1238,1191
5,38448,-29,-29,1233,1187
5,38458,-29,-29,1228,1182
5,38468,-21,-21,1223,1177
5,38478,-21,-21,1219,1172
5,38488,-13,-13,1215,1168
5,38498,-13,-13,1210,1163
5,38508,-5,-5,1206,1159
5,38518,-5,-5,1202,1154
5,38528,2,2,1198,1151
5,38538,2,2,1194,1147
5,38548,10,10,1190,1143
5,38558,10,10,1187,1139
5,38568,18,18,1183,1136
5,38578,18,18,1181,1133
5,38588,26,26,1178,1131
5,38598,26,26,1176,1129
5,38608,34,34,1174,1128
5,38618,34,34,1173,1127
5,38628,42,42,1173,1127
5,38638,42,42,1173,1127
5,38648,49,49,1173,1128
5,38658,49,49,1174,1128
5,38668,56,56,1174,1129
5,38678,56,56,1175,1130
5,38688,63,63,1176,1132
5,38699,63,63,1177,1134
5,38709,69,69,1179,1136
5,38719,69,69,1181,1138
5,38729,75,75,1183,1141
5,38739,75,75,1185,1144
5,38749,80,80,1188,1146
5,38759,80,80,1191,1149
5,38769,85,85,1194,1153
5,38779,85,85,1197,1156
5,38789,89,89,1200,1159
5,38799,89,89,1204,1163
5,38809,92,92,1208,1167
5,38819,92,92,1212,1172
5,38829,95,95,1216,1176
5,38839,95,95,1220,1180
5,38849,97,97,1225,1185
5,38859,97,97,1230,1190
5,38870,99,99,1237,1195
5,38880,99,99,1243,1201
5,38890,99,99,1248,1206
5,38900,99,99,1254,1212
5,38910,99,99,1259,1218
5,38920,99,99,1265,1223
5,38930,99,99,1270,1229
5,38940,99,99,1276,1235
5,38950,98,98,1282,1241
5,38960,96,96,1287,1247
5,38970,96,96,1293,1253
5,38980,93,93,1299,1259
5,38990,93,93,1305,1264
5,39000,89,89,1310,1270
5,39010,89,89,1315,1276
5,39020,89,89,1321,1281
5,39030,85,85,1327,1287
5,39040,85,85,1332,1292
5,39050,81,81,1337,1298
5,39060,81,81,1342,1303
5,39070,76,76,1348,1309
5,39080,76,76,1353,1314
5,39090,70,70,1358,1319
5,39100,70,70,1363,1325
5,39110,64,64,1369,1330
5,39120,64,64,1374,1336
5,39130,57,57,1379,1341
5,39140,57,57,1384,1346
5,39150,57,57,1389,1351
5,39160,50,50,1394,1357
5,39170,50,50,1399,1361
5,39180,42,42,1404,1367
5,39190,42,42,1410,1372
5,39200,34,34,1415,1377
5,39211,26,26,1420,1382
5,39221,26,26,1425,1388
5,39231,18,18,1430,1393
5,39241,18,18,1435,1398
5,39251,9,9,1440,1402
5,39261,9,9,1444,1406
5,39271,1,1,1448,1411
5,39281,1,1,1453,1415
5,39291,-7,-7,1457,1419
5,39301,-7,-7,1461,1423
5,39311,-16,-16,1465,1427
5,39321,-16,-16,1468,1430
5,39331,-24,-24,1472,1433
5,39341,-24,-24,1474,1435
5,39351,-24,-24,1476,1437
5,39361,-32,-32,1478,1439
5,39371,-32,-32,1479,1440
5,39382,-40,-40,1480,1440
5,39392,-48,-48,1480,1440
5,39402,-48,-48,1479,1440
5,39412,-55,-55,1479,1439
5,39422,-55,-55,1479,1438
5,39432,-62,-62,1478,1437
5,39442,-62,-62,1477,1436
5,39452,-69,-69,1475,1434
5,39462,-69,-69,1474,1432
5,39472,-75,-75,1472,1430
5,39482,-75,-75,1469,1428
5,39492,-80,-80,1467,1425
5,39502,-80,-80,1464,1422
5,39512,-85,-85,1462,1419
5,39522,-85,-85,1459,1415
5,39532,-89,-89,1456,1412
5,39542,-89,-89,1452,1408
5,39552,-93,-93,1448,1407
5,39562,-93,-93,1444,1403
5,39572,-96,-96,1440,1399
5,39582,-96,-96,1436,1394
5,39592,-98,-98,1431,1391
5,39602,-98,-98,1427,1387
5,39612,-99,-99,1422,1381
5,39622,-99,-99,1417,1377
5,39632,-99,-99,1412,1372
5,39642,-99,-99,1406,1367
5,39652,-99,-99,1401,1362
5,39662,-99,-99,1395,1356
5,39672,-98,-98,1389,1351
5,39682,-98,-98,1384,1346
5,39692,-96,-96,1378,1340
5,39702,-96,-96,1372,1335
5,39712,-94,-94,1366,1329
5,39723,-94,-94,1360,1323
5,39733,-91,-91,1354,1317
5,39743,-91,-91,1348,1311
5,39753,-87,-87,1342,1305
5,39763,-87,-87,1336,1299
5,39773,-82,-82,1330,1294
5,39783,-82,-82,1324,1288
5,39793,-77,-77,1318,1282
5,39803,-77,-77,1313,1276
5,39813,-71,-71,1307,1271
5,39823,-71,-71,1302,1266
5,39833,-64,-64,1297,1260
5,39843,-64,-64,1291,1255
5,39853,-57,-57,1286,1250
5,39863,-57,-57,1281,1245
5,39873,-49,-49,1276,1240
5,39883,-49,-49,1271,1235
5,39894,-42,-42,1266,1231
5,39904,-42,-42,1261,1227
5,39914,-33,-33,1256,1223
5,39924,-33,-33,1252,1218
5,39934,-25,-25,1247,1213
5,39944,-25,-25,1243,1209
5,39954,-16,-16,1239,1205
5,39964,-16,-16,1235,1200
5,39974,-7,-7,1230,1196
5,39984,-7,-7,1227,1192
5,39994,1,1,1223,1188
5,40004,1,1,1219,1184
5,40014,10,10,1215,1181
5,40024,10,10,1212,1177
5,40034,19,19,1209,1174
5,40044,19,19,1206,1171
5,40054,28,28,1203,1169
5,40064,28,28,1201,1167
5,40074,36,36,1200,1166
5,40084,36,36,1199,1165
5,40094,44,44,1198,1165
5,40104,44,44,1198,1165
5,40114,52,52,1198,1165
5,40124,52,52,1199,1166
5,40134,60,60,1200,1167
5,40144,60,60,1201,1168
5,40154,67,67,1203,1170
5,40164,67,67,1204,1172
5,40174,73,73,1206,1175
5,40184,73,73,1208,1177
5,40194,79,79,1210,1180
5,40204,79,79,1213,1183
5,40214,84,84,1216,1186
5,40224,84,84,1219,1189
5,40235,89,89,1223,1193
5,40245,89,89,1226,1197
5,40255,93,93,1230,1202
5,40265,93,93,1234,1206
5,40275,95,95,1238,1210
5,40285,95,95,1242,1215
5,40295,98,98,1247,1219
5,40305,98,98,1252,1224
5,40315,99,99,1257,1230
5,40325,99,99,1262,1235
5,40335,100,100,1267,1240
5,40345,100,100,1273,1246
5,40355,99,99,1278,1252
5,40365,99,99,1284,1257
5,40375,98,98,1288,1263
5,40385,98,98,1294,1269
5,40395,96,96,1300,1275
5,40406,96,96,1305,1281
5,40416,93,93,1311,1287
5,40426,93,93,1317,1293
5,40436,89,89,1323,1298
5,40446,89,89,1328,1304
5,40456,85,85,1334,1310
5,40466,85,85,1339,1315
5,40476,80,80,1345,1321
5,40486,80,80,1350,1327
5,40496,74,74,1355,1332
5,40506,74,74,1361,1337
5,40516,68,68,1366,1343
5,40526,68,68,1371,1349
5,40536,60,60,1376,1353
5,40546,60,60,1382,1359
5,40556,53,53,1387,1364
5,40566,53,53,1392,1369
5,40576,45,45,1397,1373
5,40586,36,36,1402,1379
5,40596,36,36,1407,1384
5,40606,27,27,1413,1389
5,40616,27,27,1418,1394
5,40626,18,18,1422,1399
5,40636,18,18,1427,1404
5,40646,18,18,1432,1409
5,40656,9,9,1437,1413
5,40666,9,9,1441,1418
5,40676,0,0,1445,1422
5,40686,0,0,1450,1426
5,40696,-9,-9,1454,1431
5,40706,-9,-9,1457,1434
5,40716,-18,-18,1461,1438
5,40726,-18,-18,1465,1441
5,40736,-27,-27,1467,1444
5,40747,-36,-36,1470,1446
5,40757,-36,-36,1471,1447
5,40767,-45,-45,1472,1448
5,40777,-45,-45,1473,1448
5,40787,-53,-53,1473,1448
5,40797,-53,-53,1473,1447
5,40807,-61,-61,1472,1445
5,40817,-61,-61,1472,1442
5,40827,-68,-68,1471,1440
5,40837,-68,-68,1470,1438
5,40847,-68,-68,1468,1435
5,40857,-74,-74,1466,1433
5,40867,-74,-74,1465,1431
5,40877,-80,-80,1463,1429
5,40887,-80,-80,1460,1426
5,40897,-86,-86,1457,1423
5,40907,-86,-86,1454,1419
5,40918,-90,-90,1451,1417
5,40928,-94,-94,1447,1417
5,40938,-94,-94,1443,1412
5,40948,-96,-96,1439,1408
5,40958,-96,-96,1435,1404
5,40968,-98,-98,1431,1400
5,40978,-98,-98,1427,1395
5,40988,-99,-99,1422,1389
5,40998,-99,-99,1417,1384
5,41008,-99,-99,1413,1382
5,41018,-99,-99,1408,1377
5,41028,-99,-99,1403,1371
5,41038,-99,-99,1398,1366
5,41048,-97,-97,1393,1362
5,41058,-97,-97,1389,1358
5,41068,-94,-94,1384,1353
5,41078,-94,-94,1378,1347
5,41088,-91,-91,1373,1342
5,41098,-91,-91,1367,1337
5,41108,-86,-86,1361,1331
5,41118,-86,-86,1355,1325
5,41128,-81,-81,1349,1319
5,41138,-81,-81,1344,1314
5,41148,-75,-75,1338,1308
5,41158,-75,-75,1332,1302
5,41168,-69,-69,1326,1296
5,41178,-69,-69,1320,1291
5,41188,-61,-61,1314,1285
5,41198,-61,-61,1308,1279
5,41208,-53,-53,1303,1273
5,41218,-53,-53,1297,1268
5,41228,-45,-45,1292,1262
5,41238,-45,-45,1286,1256
