      5.94,    -56.39,    -56.39
      5.96,    -53.71,    -53.71
      5.98,    -50.96,    -50.96
      6.01,    -48.15,    -48.15
      6.03,    -45.28,    -45.28
      6.05,    -42.35,    -42.35
      6.07,    -39.36,    -39.36
      6.09,    -36.32,    -36.32
      6.11,    -33.23,    -33.23
      6.13,    -30.09,    -30.09
      6.15,    -26.90,    -26.90
      6.17,    -23.68,    -23.68
      6.19,    -20.41,    -20.41
      6.21,    -17.11,    -17.11
      6.23,    -13.78,    -13.78
      6.25,    -10.42,    -10.42
      6.27,     -7.03,     -7.03
      6.29,     -3.63,     -3.63
      6.31,     -0.21,     -0.21
      6.33,      3.23,      3.23
      6.35,      6.67,      6.67
      6.37,     10.12,     10.12
      6.39,     13.57,     13.57
      6.41,     17.01,     17.01
      6.43,     20.45,     20.45
      6.45,     23.87,     23.87
      6.47,     27.28,     27.28
      6.49,     30.66,     30.66
      6.51,     34.02,     34.02
      6.53,     37.34,     37.34
      6.55,     40.63,     40.63
      6.57,     43.88,     43.88
      6.59,     47.08,     47.08
      6.61,     50.24,     50.24
      6.63,     53.34,     53.34
      6.65,     56.38,     56.38
      6.67,     59.35,     59.35
      6.69,     62.25,     62.25
      6.71,     65.09,     65.09
      6.73,     67.84,     67.84
      6.75,     70.51,     70.51
      6.77,     73.09,     73.09
      6.79,     75.58,     75.58
      6.81,     77.97,     77.97
      6.83,     80.26,     80.26
      6.85,     82.45,     82.45
      6.87,     84.52,     84.52
      6.89,     86.48,     86.48
      6.91,     88.33,     88.33
      6.93,     90.05,     90.05
      6.95,     91.64,     91.64
      6.97,     93.11,     93.11
      6.99,     94.45,     94.45
      7.01,     95.64,     95.64
      7.03,     96.70,     96.70
      7.05,     97.62,     97.62
      7.07,     98.39,     98.39
      7.09,     99.01,     99.01
      7.11,     99.49,     99.49
      7.13,     99.81,     99.81
      7.15,     99.97,     99.97
      7.17,     99.99,     99.99
      7.19,     99.84,     99.84
      7.21,     99.53,     99.53
      7.23,     99.07,     99.07
      7.25,     98.45,     98.45
      7.27,     97.66,     97.66
      7.29,     96.71,     96.71
      7.31,     95.61,     95.61
      7.33,     94.34,     94.34
      7.35,     92.91,     92.91
      7.37,     91.32,     91.32
      7.39,     89.58,     89.58
      7.41,     87.67,     87.67
      7.43,     85.62,     85.62
      7.45,     83.41,     83.41
      7.47,     81.05,     81.05
      7.49,     78.55,     78.55
      7.51,     75.90,     75.90
      7.53,     73.11,     73.11
      7.55,     70.18,     70.18
      7.57,     67.12,     67.12
      7.59,     63.94,     63.94
      7.61,     60.63,     60.63
      7.63,     57.20,     57.20
      7.65,     53.65,     53.65
      7.67,     50.00,     50.00
      7.69,     46.25,     46.25
      7.71,     42.40,     42.40
      7.73,     38.46,     38.46
      7.75,     34.43,     34.43
      7.77,     30.33,     30.33
      7.79,     26.17,     26.17
      7.81,     21.94,     21.94
      7.83,     17.65,     17.65
      7.85,     13.32,     13.32
      7.87,      8.96,      8.96
      7.89,      4.56,      4.56
      7.91,      0.14,      0.14
      7.93,     -4.29,     -4.29
      7.95,     -8.73,     -8.73
      7.97,    -13.16,    -13.16
      7.99,    -17.57,    -17.57
      8.01,    -21.97,    -21.97
      8.03,    -26.33,    -26.33
      8.05,    -30.65,    -30.65
      8.07,    -34.92,    -34.92
      8.09,    -39.13,    -39.13
      8.11,    -43.27,    -43.27
      8.13,    -47.33,    -47.33
      8.15,    -51.31,    -51.31
      8.17,    -55.18,    -55.18
      8.19,    -58.96,    -58.96
      8.21,    -62.61,    -62.61
      8.23,    -66.15,    -66.15
      8.25,    -69.55,    -69.55
      8.27,    -72.81,    -72.81
      8.29,    -75.92,    -75.92
      8.31,    -78.88,    -78.88
      8.33,    -81.67,    -81.67
      8.35,    -84.29,    -84.29
      8.37,    -86.72,    -86.72
      8.39,    -88.98,    -88.98
      8.41,    -91.04,    -91.04
      8.43,    -92.90,    -92.90
      8.45,    -94.55,    -94.55
      8.47,    -96.00,    -96.00
      8.49,    -97.23,    -97.23
      8.51,    -98.23,    -98.23
      8.53,    -99.02,    -99.02
      8.55,    -99.58,    -99.58
      8.57,    -99.90,    -99.90
      8.59,   -100.00,   -100.00
      8.61,    -99.86,    -99.86
      8.63,    -99.48,    -99.48
      8.65,    -98.86,    -98.86
      8.67,    -98.01,    -98.01
